id,chess960_games,chess960_rating,chess960_rd,chess960_prog,chess960_prov,puzzle_games,puzzle_rating,puzzle_rd,puzzle_prog,puzzle_prov,racingKings_games,racingKings_rating,racingKings_rd,racingKings_prog,racingKings_prov,ultraBullet_games,ultraBullet_rating,ultraBullet_rd,ultraBullet_prog,ultraBullet_prov,blitz_games,blitz_rating,blitz_rd,blitz_prog,blitz_prov,kingOfTheHill_games,kingOfTheHill_rating,kingOfTheHill_rd,kingOfTheHill_prog,kingOfTheHill_prov,crazyhouse_games,crazyhouse_rating,crazyhouse_rd,crazyhouse_prog,crazyhouse_prov,threeCheck_games,threeCheck_rating,threeCheck_rd,threeCheck_prog,threeCheck_prov,bullet_games,bullet_rating,bullet_rd,bullet_prog,bullet_prov,correspondence_games,correspondence_rating,correspondence_rd,correspondence_prog,correspondence_prov,classical_games,classical_rating,classical_rd,classical_prog,classical_prov,rapid_games,rapid_rating,rapid_rd,rapid_prog,rapid_prov,storm_runs,storm_score,racer_runs,racer_score,streak_runs,streak_score
jul-jas,8.0,1781.0,145.0,0.0,True,,,,,,,,,,,66.0,1374.0,65.0,-12.0,,95.0,2155.0,45.0,-7.0,,,,,,,6.0,1965.0,173.0,0.0,True,1.0,2187.0,372.0,0.0,True,43.0,2059.0,69.0,-53.0,,0.0,1500.0,500.0,0.0,True,8.0,1995.0,131.0,0.0,True,10.0,2315.0,116.0,0.0,True,,,35.0,59.0,,
sanithu2010,,,,,,,,,,,,,,,,,,,,,12.0,735.0,135.0,-44.0,True,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,,,,,,
sarow,,,,,,240.0,1492.0,81.0,0.0,,,,,,,,,,,,16.0,964.0,145.0,89.0,True,,,,,,,,,,,,,,,,5.0,907.0,166.0,0.0,True,2.0,1580.0,254.0,0.0,True,133.0,1326.0,116.0,15.0,True,209.0,1296.0,45.0,-22.0,,,,,,,
reynaldojhallig,,,,,,37.0,2163.0,103.0,0.0,,,,,,,,,,,,1226.0,2159.0,45.0,15.0,,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,140.0,2250.0,45.0,-26.0,,,,,,,
deepqchess,,,,,,39.0,2319.0,89.0,0.0,,,,,,,15.0,1638.0,138.0,-19.0,True,2169.0,2340.0,45.0,12.0,,,,,,,,,,,,,,,,,382.0,2256.0,46.0,6.0,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,50.0,2339.0,65.0,16.0,,8.0,40.0,,,3.0,52.0
caesar8468,,,,,,862.0,1688.0,74.0,0.0,,,,,,,,,,,,570.0,1426.0,47.0,-2.0,,,,,,,,,,,,,,,,,7.0,1172.0,138.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,,,,,,
calabacete,,,,,,32.0,2292.0,103.0,0.0,,,,,,,,,,,,384.0,2006.0,82.0,45.0,,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,,,,,,
evgeniyfed,,,,,,5.0,1432.0,208.0,0.0,True,,,,,,,,,,,173.0,1009.0,92.0,-15.0,,,,,,,,,,,,,,,,,56.0,966.0,101.0,21.0,,0.0,1500.0,500.0,0.0,True,1.0,1364.0,334.0,0.0,True,96.0,1177.0,99.0,-32.0,,,,,,,
leopoeta,7.0,1492.0,178.0,0.0,True,1530.0,2444.0,65.0,0.0,,,,,,,,,,,,1115.0,2052.0,45.0,33.0,,,,,,,,,,,,,,,,,14.0,1725.0,217.0,84.0,True,90.0,2134.0,78.0,62.0,,0.0,1500.0,500.0,0.0,True,32.0,2178.0,117.0,40.0,True,,,,,,
pmfonseca,,,,,,430.0,1451.0,101.0,0.0,,,,,,,,,,,,41.0,1177.0,93.0,35.0,,,,,,,,,,,,,,,,,1.0,1197.0,296.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,661.0,1583.0,49.0,37.0,,40.0,19.0,,,,
bomzils,,,,,,928.0,1848.0,85.0,0.0,,,,,,,,,,,,26.0,1473.0,121.0,-37.0,True,,,,,,,,,,,,,,,,53.0,1434.0,109.0,-15.0,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,65.0,1574.0,109.0,-19.0,,,,,,,
senatorbill,,,,,,2051.0,1705.0,61.0,0.0,,,,,,,,,,,,327.0,1068.0,45.0,18.0,,,,,,,,,,,,,,,,,49.0,929.0,64.0,43.0,,0.0,1500.0,500.0,0.0,True,1.0,1280.0,291.0,0.0,True,32.0,1034.0,136.0,-105.0,True,19.0,25.0,,,,
gappy07,,,,,,1421.0,1513.0,81.0,0.0,,,,,,,,,,,,3148.0,1644.0,64.0,11.0,,,,,,,,,,,,,,,,,2663.0,1225.0,45.0,-29.0,,0.0,1500.0,500.0,0.0,True,373.0,1722.0,85.0,-42.0,,961.0,1437.0,99.0,118.0,,,,,,,
crockshock,,,,,,346.0,1317.0,85.0,0.0,,,,,,,,,,,,4161.0,1515.0,45.0,7.0,,,,,,,,,,,,,,,,,1.0,1361.0,274.0,0.0,True,0.0,1500.0,500.0,0.0,True,2517.0,1668.0,113.0,-21.0,True,278.0,1459.0,86.0,-62.0,,,,,,,
mutian00,,,,,,38.0,1820.0,82.0,0.0,,,,,,,,,,,,12.0,1583.0,111.0,32.0,True,,,,,,,,,,,,,,,,684.0,1404.0,48.0,43.0,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,8.0,1621.0,140.0,0.0,True,,,6.0,24.0,,
arav20101982,,,,,,55.0,1400.0,84.0,0.0,,,,,,,,,,,,3.0,1244.0,200.0,0.0,True,,,,,,,,,,,,,,,,1.0,1139.0,305.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,4.0,1816.0,225.0,0.0,True,1.0,13.0,,,,
amnesia69696969,,,,,,138.0,1620.0,82.0,0.0,,,,,,,,,,,,62.0,1309.0,57.0,-20.0,,,,,,,,,,,,,,,,,20.0,1183.0,85.0,-100.0,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,29.0,1428.0,73.0,38.0,,,,,,,
armr,,,,,,452.0,1703.0,81.0,0.0,,,,,,,,,,,,2397.0,1633.0,53.0,-21.0,,,,,,,,,,,,,,,,,1972.0,1307.0,51.0,23.0,,0.0,1500.0,500.0,0.0,True,2.0,1607.0,301.0,0.0,True,72.0,1720.0,66.0,10.0,,,,,,,
kelk250,1.0,1320.0,267.0,0.0,True,27.0,1469.0,124.0,0.0,True,,,,,,3.0,1317.0,245.0,0.0,True,3.0,1198.0,221.0,0.0,True,,,,,,22.0,1277.0,138.0,-81.0,True,1.0,1472.0,337.0,0.0,True,5.0,1136.0,175.0,0.0,True,1.0,1337.0,309.0,0.0,True,2.0,1345.0,251.0,0.0,True,169.0,1296.0,77.0,23.0,,,,,,,
nandimahender,,,,,,,,,,,,,,,,,,,,,23.0,1022.0,119.0,-53.0,True,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,6.0,969.0,209.0,0.0,True,,,,,,
sidarboss,,,,,,13.0,1194.0,125.0,0.0,True,,,,,,,,,,,1.0,1297.0,291.0,0.0,True,,,,,,,,,,,,,,,,3.0,622.0,213.0,0.0,True,0.0,1500.0,500.0,0.0,True,3.0,1021.0,198.0,0.0,True,0.0,1500.0,500.0,0.0,True,,,,,,
stevevets,,,,,,981.0,1931.0,76.0,0.0,,,,,,,,,,,,323.0,1493.0,45.0,3.0,,,,,,,,,,,,,,,,,6.0,1056.0,149.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,615.0,1539.0,51.0,-4.0,,,,,,,
ademhamamouche,,,,,,291.0,1302.0,80.0,0.0,,,,,,,,,,,,3.0,1068.0,195.0,0.0,True,,,,,,,,,,,,,,,,8.0,621.0,138.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,18.0,861.0,106.0,-61.0,,,,,,,
b1u3d3vi1,,,,,,2257.0,1510.0,78.0,0.0,,,,,,,,,,,,1.0,1314.0,297.0,0.0,True,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,6.0,1634.0,145.0,0.0,True,,,,,,
gambitdegenerata,,,,,,,,,,,,,,,,,,,,,15.0,1436.0,103.0,-75.0,,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,,,,,,
telman-a,,,,,,,,,,,,,,,,,,,,,52.0,1609.0,62.0,24.0,,,,,,,,,,,,,,,,,5.0,1142.0,157.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,4.0,1532.0,181.0,0.0,True,,,,,,
ismael_esteban,,,,,,,,,,,,,,,,,,,,,25.0,1001.0,98.0,-178.0,,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,,,,,,
martinb10,,,,,,343.0,1848.0,77.0,0.0,,,,,,,,,,,,479.0,1367.0,46.0,3.0,,,,,,,,,,,,,,,,,2620.0,1777.0,45.0,-2.0,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,48.0,1502.0,99.0,-31.0,,,,,,,
dr_greckenstein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
panguang,,,,,,4459.0,1745.0,86.0,0.0,,2.0,1802.0,279.0,0.0,True,,,,,,3.0,1236.0,215.0,0.0,True,,,,,,,,,,,,,,,,681.0,1303.0,57.0,-15.0,,4.0,1408.0,249.0,0.0,True,0.0,1500.0,500.0,0.0,True,28.0,1272.0,103.0,-33.0,,7.0,19.0,,,,
kianooshs,,,,,,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,1.0,1576.0,373.0,0.0,True,1.0,1171.0,301.0,0.0,True,,,,,,
pasha2085,,,,,,1866.0,2119.0,64.0,0.0,,,,,,,,,,,,2161.0,1568.0,45.0,25.0,,,,,,,,,,,,,,,,,2338.0,1185.0,45.0,-17.0,,0.0,1500.0,500.0,0.0,True,98.0,1762.0,114.0,5.0,True,146.0,1749.0,87.0,64.0,,,,,,,
chesta,77.0,1731.0,95.0,2.0,,2645.0,2219.0,94.0,0.0,,1.0,1337.0,325.0,0.0,True,1580.0,1817.0,49.0,25.0,,5789.0,2108.0,46.0,18.0,,69.0,1744.0,75.0,6.0,,71.0,1642.0,105.0,33.0,,21.0,1570.0,138.0,15.0,True,8700.0,2151.0,60.0,1.0,,161.0,1748.0,95.0,-29.0,,205.0,1986.0,105.0,31.0,,942.0,2138.0,69.0,8.0,,9.0,39.0,3.0,36.0,3.0,27.0
palaciosgg,,,,,,451.0,1655.0,100.0,0.0,,,,,,,,,,,,7.0,1630.0,154.0,0.0,True,,,,,,,,,,,,,,,,183.0,1112.0,91.0,-17.0,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,915.0,1547.0,60.0,-18.0,,,,,,,
philipp1337,,,,,,1908.0,2018.0,74.0,0.0,,,,,,,,,,,,234.0,1415.0,69.0,11.0,,,,,,,,,,,,,,,,,490.0,1097.0,70.0,-44.0,,0.0,1500.0,500.0,0.0,True,11.0,1555.0,188.0,0.0,True,415.0,1618.0,62.0,17.0,,2.0,11.0,,,,
deductiontheory,,,,,,40.0,1696.0,142.0,0.0,True,,,,,,,,,,,890.0,1498.0,45.0,-28.0,,,,,,,,,,,,,,,,,247.0,1466.0,45.0,-4.0,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,11.0,1480.0,137.0,0.0,True,,,,,,
kavieraj,,,,,,,,,,,,,,,,,,,,,2.0,1226.0,240.0,0.0,True,,,,,,,,,,,,,,,,1.0,1188.0,297.0,0.0,True,0.0,1500.0,500.0,0.0,True,2.0,1246.0,242.0,0.0,True,8.0,852.0,177.0,0.0,True,,,,,,
beeblebrox88,,,,,,196.0,1639.0,67.0,0.0,,,,,,,,,,,,8.0,1388.0,160.0,0.0,True,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,662.0,1554.0,49.0,-18.0,,,,,,58.0,21.0
shaharovd,,,,,,4.0,2368.0,198.0,0.0,True,,,,,,,,,,,3.0,1362.0,193.0,0.0,True,,,,,,,,,,,,,,,,360.0,1066.0,50.0,-24.0,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,,,,,,
enriquecoeto,,,,,,,,,,,,,,,,,,,,,19.0,1478.0,112.0,34.0,True,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,,,,,,
faf023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blundersugiru,,,,,,1928.0,1887.0,119.0,0.0,True,1.0,1447.0,425.0,0.0,True,,,,,,1.0,1353.0,316.0,0.0,True,,,,,,6.0,1254.0,196.0,0.0,True,1.0,800.0,437.0,0.0,True,1.0,1289.0,298.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,1.0,1333.0,306.0,0.0,True,2.0,15.0,,,,
shenlim,25.0,1945.0,109.0,21.0,,651.0,2189.0,81.0,0.0,,,,,,,,,,,,840.0,2234.0,49.0,-1.0,,1.0,1432.0,414.0,0.0,True,38.0,1874.0,106.0,41.0,,32.0,1700.0,104.0,4.0,,1215.0,2150.0,45.0,-17.0,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,255.0,2300.0,49.0,-7.0,,13.0,44.0,1.0,43.0,1.0,9.0
blue_boy21,,,,,,9.0,1330.0,149.0,0.0,True,,,,,,,,,,,1.0,1259.0,293.0,0.0,True,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,3.0,952.0,192.0,0.0,True,,,,,,
bananas007,,,,,,155.0,1561.0,152.0,0.0,True,,,,,,,,,,,239.0,1231.0,85.0,-7.0,,,,,,,,,,,,,,,,,80.0,1181.0,91.0,129.0,,0.0,1500.0,500.0,0.0,True,4.0,1415.0,435.0,0.0,True,2183.0,1541.0,45.0,4.0,,,,,,,
j_mae,,,,,,1.0,2200.0,382.0,0.0,True,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,,,,,,,,,,,,,,,,2.0,1099.0,228.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,,,,,,
ahmetcanberlioz,12.0,1746.0,210.0,71.0,True,661.0,1936.0,74.0,0.0,,3.0,1649.0,291.0,0.0,True,1.0,1390.0,306.0,0.0,True,2581.0,1679.0,74.0,8.0,,,,,,,53.0,1502.0,173.0,18.0,True,3.0,1329.0,289.0,0.0,True,8732.0,1693.0,45.0,31.0,,2.0,1411.0,343.0,0.0,True,2.0,1726.0,409.0,0.0,True,808.0,1778.0,148.0,62.0,True,,,,,,
alphabakercharlie,,,,,,2.0,1117.0,227.0,0.0,True,,,,,,,,,,,11.0,938.0,113.0,0.0,True,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,3.0,1049.0,192.0,0.0,True,,,,,,
perdonkasparov,,,,,,,,,,,,,,,,,,,,,4260.0,1851.0,45.0,-4.0,,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,1.0,1741.0,406.0,0.0,True,0.0,1500.0,500.0,0.0,True,194.0,1928.0,49.0,11.0,,,,,,,
yadira55,,,,,,2.0,1187.0,293.0,0.0,True,,,,,,,,,,,4.0,1441.0,208.0,0.0,True,1.0,1409.0,378.0,0.0,True,,,,,,,,,,,2.0,924.0,245.0,0.0,True,2.0,1246.0,285.0,0.0,True,3.0,1137.0,246.0,0.0,True,3.0,1193.0,229.0,0.0,True,,,,,,
karimova_sofi,,,,,,1394.0,1167.0,79.0,0.0,,,,,,,,,,,,2.0,1174.0,229.0,0.0,True,,,,,,,,,,,,,,,,2.0,1087.0,235.0,0.0,True,0.0,1500.0,500.0,0.0,True,2.0,1493.0,282.0,0.0,True,431.0,1189.0,45.0,37.0,,,,,,1.0,4.0
azeemismail,,,,,,,,,,,,,,,,,,,,,21.0,864.0,107.0,-210.0,,,,,,,,,,,,,,,,,431.0,726.0,66.0,-4.0,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,1.0,1251.0,294.0,0.0,True,,,,,,
sanjeevprr123,,,,,,,,,,,,,,,,,,,,,63.0,1468.0,88.0,-89.0,,,,,,,,,,,,,,,,,2.0,1184.0,264.0,0.0,True,43.0,1513.0,84.0,45.0,,0.0,1500.0,500.0,0.0,True,3684.0,1802.0,52.0,-2.0,,,,,,,
pushpa123456,1.0,1344.0,278.0,0.0,True,10715.0,2137.0,76.0,0.0,,,,,,,46.0,1510.0,135.0,1.0,True,27967.0,2124.0,53.0,41.0,,,,,,,4.0,2039.0,237.0,0.0,True,,,,,,14088.0,1808.0,45.0,8.0,,1.0,1252.0,308.0,0.0,True,16.0,1853.0,144.0,-173.0,True,25.0,2019.0,135.0,-61.0,True,,,,,,
hai3,,,,,,114.0,2243.0,79.0,0.0,,,,,,,,,,,,568.0,2117.0,54.0,25.0,,,,,,,,,,,,6.0,1560.0,185.0,0.0,True,511.0,2008.0,46.0,21.0,,0.0,1500.0,500.0,0.0,True,11.0,1807.0,155.0,0.0,True,165.0,2193.0,66.0,34.0,,,,,,,
nandu1901,,,,,,214.0,1521.0,113.0,0.0,True,,,,,,72.0,885.0,111.0,8.0,True,347.0,958.0,64.0,-82.0,,,,,,,,,,,,,,,,,40.0,812.0,90.0,-60.0,,0.0,1500.0,500.0,0.0,True,5.0,1112.0,256.0,0.0,True,7.0,1150.0,153.0,0.0,True,,,,,,
heinrichmeister,,,,,,28.0,1965.0,227.0,73.0,True,,,,,,,,,,,152.0,1525.0,88.0,-41.0,,,,,,,,,,,,,,,,,4.0,1498.0,204.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,6.0,1749.0,204.0,0.0,True,,,,,,
jfmillan,,,,,,,,,,,,,,,,,,,,,1.0,1749.0,399.0,0.0,True,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,,,,,,
someuser_04,,,,,,,,,,,,,,,,,,,,,15090.0,1861.0,45.0,-1.0,,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,1.0,1677.0,269.0,0.0,True,,,,,,
kasra_2030,,,,,,1.0,1429.0,409.0,0.0,True,,,,,,,,,,,2.0,1233.0,255.0,0.0,True,,,,,,,,,,,,,,,,5.0,1030.0,174.0,0.0,True,0.0,1500.0,500.0,0.0,True,1.0,1278.0,304.0,0.0,True,14.0,1965.0,117.0,64.0,True,,,,,,
leonardogamero_5mon,,,,,,,,,,,,,,,,,,,,,28.0,1076.0,96.0,-32.0,,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,,,,,,
mcdonaldsijamba,,,,,,72.0,1547.0,77.0,0.0,,,,,,,,,,,,2505.0,1868.0,45.0,-19.0,,,,,,,,,,,,,,,,,8.0,1489.0,141.0,0.0,True,0.0,1500.0,500.0,0.0,True,1.0,1343.0,263.0,0.0,True,0.0,1500.0,500.0,0.0,True,,,,,,
y01yogendra,,,,,,1995.0,1465.0,75.0,0.0,,1.0,1565.0,337.0,0.0,True,,,,,,382.0,1760.0,109.0,-20.0,,,,,,,,,,,,,,,,,13852.0,1821.0,45.0,-17.0,,0.0,1500.0,500.0,0.0,True,52.0,1763.0,131.0,9.0,True,112.0,1988.0,87.0,35.0,,,,,,,
ajeet123,,,,,,,,,,,,,,,,,,,,,53.0,1536.0,70.0,-32.0,,,,,,,,,,,,,,,,,2.0,1499.0,245.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,246.0,1559.0,50.0,20.0,,,,,,,
uums,,,,,,10.0,1628.0,133.0,0.0,True,,,,,,,,,,,248.0,1424.0,56.0,-6.0,,,,,,,,,,,,,,,,,35.0,1217.0,81.0,-27.0,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,64.0,1445.0,69.0,22.0,,,,,,,
badpitre59,,,,,,58.0,1635.0,91.0,0.0,,,,,,,,,,,,1.0,1677.0,328.0,0.0,True,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,,,2.0,20.0,1.0,13.0
stefanek75,,,,,,644.0,2256.0,61.0,0.0,,,,,,,,,,,,1230.0,1590.0,90.0,-24.0,,,,,,,,,,,,,,,,,96.0,1215.0,102.0,-18.0,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,34.0,1661.0,114.0,35.0,True,,,,,4.0,25.0
melancholiastclair,,,,,,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,,,,,,,,,,,,,,,,1.0,1240.0,291.0,0.0,True,0.0,1500.0,500.0,0.0,True,4.0,1228.0,178.0,0.0,True,0.0,1500.0,500.0,0.0,True,,,,,,
partha_567,,,,,,353.0,1041.0,100.0,0.0,,,,,,,,,,,,2.0,948.0,241.0,0.0,True,,,,,,,,,,,,,,,,6.0,853.0,167.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,1.0,1396.0,358.0,0.0,True,,,11.0,10.0,,
barakan,,,,,,10.0,1796.0,127.0,0.0,True,,,,,,,,,,,8168.0,2257.0,45.0,-3.0,,,,,,,,,,,,,,,,,1.0,1650.0,287.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,1.0,1468.0,336.0,0.0,True,,,,,,
chaoyaome,,,,,,,,,,,,,,,,,,,,,2.0,1243.0,242.0,0.0,True,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,,,,,,
entangle,,,,,,259.0,1892.0,76.0,0.0,,,,,,,,,,,,816.0,1329.0,48.0,-6.0,,,,,,,,,,,,,,,,,236.0,1067.0,67.0,-20.0,,0.0,1500.0,500.0,0.0,True,11.0,1868.0,127.0,0.0,True,512.0,1760.0,53.0,-18.0,,6.0,21.0,,,,
malikop,,,,,,2.0,1223.0,278.0,0.0,True,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,8.0,1442.0,131.0,0.0,True,,,,,,
timofei-2012,,,,,,3.0,1122.0,225.0,0.0,True,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,,,,,,,,,,,,,,,,3.0,1223.0,240.0,0.0,True,0.0,1500.0,500.0,0.0,True,1.0,883.0,360.0,0.0,True,1.0,1361.0,324.0,0.0,True,,,5.0,4.0,,
yakazulu,,,,,,,,,,,,,,,,6.0,1305.0,208.0,0.0,True,14006.0,1915.0,45.0,19.0,,,,,,,,,,,,,,,,,3329.0,1874.0,45.0,-41.0,,0.0,1500.0,500.0,0.0,True,2.0,1511.0,252.0,0.0,True,30.0,1685.0,143.0,16.0,True,,,,,,
keylion,,,,,,3063.0,1668.0,74.0,0.0,,,,,,,,,,,,208.0,1103.0,56.0,-5.0,,,,,,,,,,,,,,,,,418.0,1137.0,49.0,-14.0,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,27.0,1339.0,94.0,112.0,,1.0,6.0,2.0,16.0,15.0,20.0
ufell4it,,,,,,,,,,,,,,,,15.0,1128.0,123.0,80.0,True,0.0,1500.0,500.0,0.0,True,,,,,,,,,,,,,,,,1.0,1265.0,290.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,,,,,,
okankobass,,,,,,86.0,1396.0,92.0,0.0,,,,,,,,,,,,319.0,1021.0,51.0,3.0,,,,,,,,,,,,,,,,,3.0,1199.0,205.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,45.0,1230.0,106.0,4.0,,,,,,,
wilson712,,,,,,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,24.0,1096.0,87.0,-98.0,,,,,,,
alexkumar,2.0,1230.0,253.0,0.0,True,104.0,819.0,97.0,0.0,,4.0,1222.0,278.0,0.0,True,1.0,1285.0,305.0,0.0,True,40.0,1540.0,89.0,-54.0,,4.0,1239.0,251.0,0.0,True,3.0,1161.0,224.0,0.0,True,1.0,1297.0,317.0,0.0,True,4.0,996.0,219.0,0.0,True,1.0,1380.0,342.0,0.0,True,15.0,725.0,166.0,-24.0,True,23.0,914.0,106.0,15.0,,,,23.0,9.0,,
elmasnuri,1.0,1140.0,318.0,0.0,True,371.0,1392.0,76.0,0.0,,,,,,,,,,,,164.0,1176.0,53.0,29.0,,1.0,1258.0,408.0,0.0,True,14.0,1243.0,144.0,9.0,True,,,,,,89.0,830.0,48.0,-17.0,,0.0,1500.0,500.0,0.0,True,1.0,1354.0,323.0,0.0,True,143.0,1493.0,58.0,-32.0,,,,,,,
devvma,,,,,,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,,,,,,,,,,,,,,,,0.0,1500.0,500.0,0.0,True,3.0,1053.0,243.0,0.0,True,0.0,1500.0,500.0,0.0,True,311.0,1023.0,67.0,-34.0,,,,,,,
alenko80,,,,,,1240.0,1791.0,85.0,0.0,,,,,,,,,,,,497.0,1156.0,45.0,10.0,,,,,,,,,,,,,,,,,4.0,1249.0,178.0,0.0,True,0.0,1500.0,500.0,0.0,True,27.0,1678.0,91.0,-87.0,,105.0,1581.0,62.0,-31.0,,,,1.0,9.0,1.0,18.0
atilla04,1.0,1320.0,319.0,0.0,True,33.0,2464.0,212.0,-10.0,True,,,,,,2.0,1029.0,261.0,0.0,True,903.0,1940.0,53.0,-24.0,,,,,,,2.0,1656.0,252.0,0.0,True,1.0,1402.0,376.0,0.0,True,4747.0,1976.0,50.0,-23.0,,0.0,1500.0,500.0,0.0,True,0.0,1500.0,500.0,0.0,True,59.0,2054.0,85.0,7.0,,,,,,,
